"Alliance","Conservative","Democratic.Unionist","Sinn.Fein","Social.Democratic.and.Labour","Ulster.Unionist","United.Kingdom.Unionist","Ind36","Constituency","CV","FPTP","British.National","Green","Kidderminster.Hospital.and.Health.Concern","Labour","Legalise.Cannabis.Alliance","Liberal","Liberal.Democrat","Monster.Raving.Loony","People.s.Justice","Plaid.Cymru","ProLife.Alliance","Scottish.National","Scottish.Socialist","Socialist.Alliance","Socialist.Labour","The.Speaker","United.Kingdom.Independence","Ind10"
28999,2421.99999999997,0,0,0,3487.00000000004,0,0,"Antrim East","Alliance","Ulster.Unionist",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,49217,0,0,0,0,0,"Antrim North","Democratic.Unionist","Democratic.Unionist",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,43186,0,0,"Antrim South","Ulster.Unionist","Ulster.Unionist",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,32966,0,0,0,0,0,"Belfast East","Democratic.Unionist","Democratic.Unionist",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,40545,0,0,0,0,0,"Belfast North","Democratic.Unionist","Democratic.Unionist",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,33553,0,0,"Belfast South","Ulster.Unionist","Ulster.Unionist",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,40032,0,0,0,0,"Belfast West","Sinn.Fein","Sinn.Fein",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,23236,13509,0,"Down North","Ulster.Unionist","Ulster.Unionist",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,52074,0,0,0,"Down South","Social.Democratic.and.Labour","Social.Democratic.and.Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,37943.0000000003,0,7187.99999999966,0,6842.99999999998,"Fermanagh and South Tyrone","Sinn.Fein","Sinn.Fein",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,48879,0,0,0,"Foyle","Social.Democratic.and.Labour","Social.Democratic.and.Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,45941,0,0,"Lagan Valley","Ulster.Unionist","Ulster.Unionist",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,26578,0,13291,0,0,0,"Londonderry East","Democratic.Unionist","Democratic.Unionist",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,55621,0,0,0,"Newry and Armagh","Social.Democratic.and.Labour","Social.Democratic.and.Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,32692.9999999999,0,0,9739.00000000015,0,0,"Strangford","Democratic.Unionist","Democratic.Unionist",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,48530,0,0,0,0,"Tyrone West","Sinn.Fein","Sinn.Fein",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,49427,0,0,0,0,"Ulster Mid","Sinn.Fein","Sinn.Fein",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,50509,0,0,"Upper Bann","Ulster.Unionist","Ulster.Unionist",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Aberavon","Labour","Labour",0,0,0,27503,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Aberdeen Central","Liberal.Democrat","Labour",0,0,0,0,0,0,26429,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Aberdeen North","Scottish.National","Labour",0,0,0,0,0,0,0,0,0,0,0,30357,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Aberdeen South","Liberal.Democrat","Labour",0,0,0,0,0,0,36890.0000000001,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Aberdeenshire West and Kincardine","Liberal.Democrat","Liberal.Democrat",0,0,0,0,0,0,37914,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Airdrie and Shotts","Labour","Labour",0,0,0,30297.0000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Aldershot","Liberal.Democrat","Conservative",0,0,0,0,0,0,44855.9999999999,0,0,0,0,0,0,0,0,0,0,0
0,37810.0000000001,0,0,0,0,0,0,"Aldridge-Brownhills","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,43568.0000000001,0,0,0,0,0,0,"Altrincham and Sale West","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Alyn and Deeside","Labour","Labour",0,0,0,34957,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Amber Valley","Labour","Labour",0,0,0,44513,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Angus","Scottish.National","Scottish.National",0,0,0,0,0,0,0,0,0,0,0,35013,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Argyll and Bute","Liberal.Democrat","Liberal.Democrat",0,0,0,0,0,0,30957,0,0,0,0,0,0,0,0,0,0,0
0,45889,0,0,0,0,0,0,"Arundel and South Downs","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Ashfield","Labour","Labour",0,0,0,37879,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,47937,0,0,0,0,0,0,"Ashford","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Ashton-under-Lyne","Labour","Labour",0,0,0,35764,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,49087,0,0,0,0,0,0,"Aylesbury","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,38560.0000000002,0,0,0,0,0,0,"Ayr","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51514.9999999999,0,0,0,0,0,0,"Banbury","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Banff and Buchan","Scottish.National","Scottish.National",0,0,0,0,0,0,0,0,0,0,0,30806.0000000001,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Barking","British.National","Labour",25126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Barnsley Central","Labour","Labour",0,0,0,27543,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Barnsley East and Mexborough","Labour","Labour",0,0,0,32509.0000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Barnsley West and Penistone","Labour","Labour",0,0,0,34564,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Barrow and Furness","Labour","Labour",0,0,0,39020.0000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Basildon","Labour","Labour",0,0,0,40875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,47994.9999999999,0,0,0,0,0,0,"Basingstoke","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Bassetlaw","Labour","Labour",0,0,0,38894.9999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Bath","Liberal.Democrat","Liberal.Democrat",0,0,0,0,0,0,46295.9999999999,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Batley and Spen","Labour","Labour",0,0,0,38541.9999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Battersea","Labour","Labour",0,0,0,36393,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,40144,0,0,0,0,0,0,"Beaconsfield","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45562,0,0,0,0,0,0,"Beckenham","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Bedford","Labour","Labour",0,0,0,39606,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,46638.0000000001,0,0,0,0,0,0,"Bedfordshire Mid","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45246,0,0,0,0,0,0,"Bedfordshire North East","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,43854.0000000001,0,0,0,0,0,0,"Bedfordshire South West","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Berwick upon Tweed","Liberal.Democrat","Liberal.Democrat",0,0,0,0,0,0,36308.0000000001,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Bethnal Green and Bow","Labour","Labour",0,0,0,37582,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,46374.9999999999,0,0,0,0,0,0,"Beverley and Holderness","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,44783,0,0,0,0,0,0,"Bexhill and Battle","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,40378.0000000001,0,0,0,0,0,0,"Bexleyheath and Crayford","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45598,0,0,0,0,0,0,"Billericay","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Birkenhead","Labour","Labour",0,0,0,28967.0000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Birmingham Edgbaston","Labour","Labour",0,0,0,37295,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Birmingham Erdington","Labour","Labour",0,0,0,29923.0000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Birmingham Hall Green","Labour","Labour",0,0,0,33083.9999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Birmingham Hodge Hill","Labour","Labour",0,0,0,26340,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Birmingham Ladywood","Labour","Labour",0,0,0,31061,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Birmingham Northfield","United.Kingdom.Independence","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29473.9999999999,0
0,0,0,0,0,0,0,0,"Birmingham Perry Barr","Liberal.Democrat","Labour",0,0,0,0,0,0,37004.0000000001,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Birmingham Selly Oak","Labour","Labour",0,0,0,40100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Birmingham Yardley","Liberal.Democrat","Labour",0,0,0,0,0,0,30013,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Bishop Auckland","Labour","Labour",0,0,0,38559.0000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,47642,0,0,0,0,0,0,"Blaby","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Blackburn","Labour","Labour",0,0,0,39375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Blackpool North and Fleetwood","Labour","Labour",0,0,0,42581,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Blackpool South","Labour","Labour",0,0,0,38792.0000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Blaenau Gwent","Labour","Labour",0,0,0,31725.0000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Blaydon","Liberal.Democrat","Labour",0,0,0,0,0,0,37086.0000000001,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Blyth Valley","Labour","Labour",0,0,0,34550,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,38968,0,0,0,0,0,0,"Bognor Regis and Littlehampton","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Bolsover","Labour","Labour",0,0,0,38271,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Bolton North East","Labour","Labour",0,0,0,38950,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Bolton South East","Labour","Labour",0,0,0,34154.0000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Bolton West","Labour","Labour",0,0,0,41214,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Bootle","Labour","Labour",0,0,0,27594,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,40312.9999999999,0,0,0,0,0,0,"Boston and Skegness","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45106,0,0,0,0,0,0,"Bosworth","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Bournemouth East","Liberal.Democrat","Conservative",0,0,0,0,0,0,35799,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Bournemouth West","Liberal.Democrat","Conservative",0,0,0,0,0,0,33648.0000000001,0,0,0,0,0,0,0,0,0,0,0
0,49225,0,0,0,0,0,0,"Bracknell","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Bradford North","Liberal.Democrat","Labour",0,0,0,0,0,0,35017.0000000001,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Bradford South","Labour","Labour",0,0,0,34917,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,38173,0,0,0,0,0,0,"Bradford West","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,50315.0000000001,0,0,0,0,0,0,"Braintree","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Brecon and Radnorshire","Liberal.Democrat","Liberal.Democrat",0,0,0,0,0,0,36674.0000000001,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Brent East","Labour","Labour",0,0,0,28992.0000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Brent North","Labour","Labour",0,0,0,33939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Brent South","Labour","Labour",0,0,0,28177,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Brentford and Isleworth","Labour","Labour",0,0,0,44369.9999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,29446,0,0,0,0,0,0,"Brentwood and Ongar","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13737
0,0,0,0,0,0,0,0,"Bridgend","Labour","Labour",0,0,0,37004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Bridgwater","Liberal.Democrat","Conservative",0,0,0,0,0,0,47847.0000000001,0,0,0,0,0,0,0,0,0,0,0
0,41054,0,0,0,0,0,0,"Brigg and Goole","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Brighton Kemptown","Labour","Labour",0,0,0,38975.9999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Brighton Pavilion","Green","Labour",0,40314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Bristol East","Labour","Labour",0,0,0,40333.9999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Bristol North West","Labour","Labour",0,0,0,46692.0000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Bristol South","Labour","Labour",0,0,0,40970,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Bristol West","Liberal.Democrat","Labour",0,0,0,0,0,0,55665.0000000001,0,0,0,0,0,0,0,0,0,0,0
0,43231.0000000001,0,0,0,0,0,0,"Bromley and Chislehurst","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45684,0,0,0,0,0,0,"Bromsgrove","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,37845,0,0,0,0,0,0,"Broxbourne","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Broxtowe","Labour","Labour",0,0,0,49004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45272,0,0,0,0,0,0,"Buckingham","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Burnley","Labour","Labour",0,0,0,36884,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Burton","Labour","Labour",0,0,0,46457,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Bury North","Labour","Labour",0,0,0,44788,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Bury South","Labour","Labour",0,0,0,39539,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,49605.9999999999,0,0,0,0,0,0,"Bury St. Edmunds","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Caernarfon","Plaid.Cymru","Plaid.Cymru",0,0,0,0,0,0,0,0,0,29053,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Caerphilly","Labour","Labour",0,0,0,38831.0000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Caithness, Sutherland and Easter Ross","Liberal.Democrat","Liberal.Democrat",0,0,0,0,0,0,24668,0,0,0,0,0,0,0,0,0,0,0
0,47425,0,0,0,0,0,0,"Calder Valley","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Camberwell and Peckham","Labour","Labour",0,0,0,25034.0000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Cambridge","Liberal.Democrat","Labour",0,0,0,0,0,0,42774.9999999999,0,0,0,0,0,0,0,0,0,0,0
0,48051,0,0,0,0,0,0,"Cambridgeshire North East","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,43527,0,0,0,0,0,0,"Cambridgeshire North West","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,48341,0,0,0,0,0,0,"Cambridgeshire South","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51886,0,0,0,0,0,0,"Cambridgeshire South East","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Cannock Chase","Labour","Labour",0,0,0,41064.0000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45132.0000000001,0,0,0,0,0,0,"Canterbury","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Cardiff Central","Liberal.Democrat","Labour",0,0,0,0,0,0,34842,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Cardiff North","Labour","Labour",0,0,0,43240,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Cardiff South and Penarth","Labour","Labour",0,0,0,35751,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Cardiff West","Labour","Labour",0,0,0,34083,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Carlisle","Labour","Labour",0,0,0,34909,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Carmarthen East and Dinefwr","Plaid.Cymru","Plaid.Cymru",0,0,0,0,0,0,0,0,0,38053,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Carmarthen West and Pembrokeshire South","United.Kingdom.Independence","Labour",0,0,0,0,0,0,0,0,0,3117.99999999992,0,0,0,0,0,0,33720,0
0,0,0,0,0,0,0,0,"Carrick, Cumnock and Doon Valley","Labour","Labour",0,0,0,40107.0000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Carshalton and Wallington","Liberal.Democrat","Liberal.Democrat",0,0,0,0,0,0,40612,0,0,0,0,0,0,0,0,0,0,0
0,38879.9999999999,0,0,0,0,0,0,"Castle Point","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Ceredigion Gogledd Penfro","Plaid.Cymru","Plaid.Cymru",0,0,0,0,0,0,0,0,0,34606,0,0,0,0,0,0,0,0
0,48265.0000000002,0,0,0,0,0,0,"Charnwood","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39735,0,0,0,0,0,0,"Chatham and Aylesford","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Cheadle","Liberal.Democrat","Liberal.Democrat",0,0,0,0,0,0,43606,0,0,0,0,0,0,0,0,0,0,0
0,48143,0,0,0,0,0,0,"Chelmsford","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Cheltenham","Liberal.Democrat","Liberal.Democrat",0,0,0,0,0,0,41728.0000000001,0,0,0,0,0,0,0,0,0,0,0
0,45283.0000000002,0,0,0,0,0,0,"Chesham and Amersham","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Chester, City of","Labour","Labour",0,0,0,44114,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Chesterfield","Liberal.Democrat","Liberal.Democrat",0,0,0,0,0,0,44257,0,0,0,0,0,0,0,0,0,0,0
0,49512.0000000001,0,0,0,0,0,0,"Chichester","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,36982,0,0,0,0,0,0,"Chingford and Woodford Green","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,42456,0,0,0,0,0,0,"Chipping Barnet","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Chorley","Labour","Labour",0,0,0,47952.0000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,49567,0,0,0,0,0,0,"Christchurch","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,33975,0,0,0,0,0,0,"Cities of London and Westminster","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Cleethorpes","Labour","Labour",0,0,0,42418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Clwyd South","Labour","Labour",0,0,0,33496.0000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Clwyd West","United.Kingdom.Independence","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34600.0000000001,0
0,0,0,0,0,0,0,0,"Clydebank and Milngavie","Labour","Labour",0,0,0,32491,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Clydesdale","Scottish.National","Labour",0,0,0,0,0,0,0,0,0,0,0,38222,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Coatbridge and Chryston","Labour","Labour",0,0,0,30311.0000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Colchester","Liberal.Democrat","Liberal.Democrat",0,0,0,0,0,0,43257,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Colne Valley","Liberal.Democrat","Labour",0,0,0,0,0,0,46986.9999999999,0,0,0,0,0,0,0,0,0,0,0
0,45082.9999999999,0,0,0,0,0,0,"Congleton","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Conwy","Liberal.Democrat","Labour",0,0,0,0,0,0,34366,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Copeland","Labour","Labour",0,0,0,34750,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Corby","Labour","Labour",0,0,0,47222.0000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Cornwall North","Liberal.Democrat","Liberal.Democrat",0,0,0,0,0,0,53983.0000000001,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Cornwall South East","Liberal.Democrat","Liberal.Democrat",0,0,0,0,0,0,50544.0000000001,0,0,0,0,0,0,0,0,0,0,0
0,45981,0,0,0,0,0,0,"Cotswold","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Coventry North East","Labour","Labour",0,0,0,37265,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Coventry North West","Labour","Labour",0,0,0,39392,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Coventry South","Labour","Labour",0,0,0,39532.0000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Crawley","Labour","Labour",0,0,0,39251,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Crewe and Nantwich","Labour","Labour",0,0,0,41547,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Crosby","Labour","Labour",0,0,0,36866,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45860,0,0,0,0,0,0,"Croydon Central","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Croydon North","Labour","Labour",0,0,0,41882.0000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,44864.9999999999,0,0,0,0,0,0,"Croydon South","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
