"UK.Independence.Party","Conservative","Green","Democratic.Unionist.Party","Alliance","Sinn.Fein","Social.Democratic.and.Labour.Party","Ulster.Unionist.Party","Cannabis.is.Safer.than.Alcohol.Party","Traditional.Unionist.Voice","Ind86","Constituency","CV","FPTP","Labour","Plaid.Cymru","Liberal.Democrat","Trade.Unionist.and.Socialist.Coalition","Scottish.National.Party","National.Health.Action.Party","Respect","Speaker","Ind38"
0,52573.0000000001,0,0,0,0,0,0,0,0,0,"North Shropshire","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,58942,0,0,0,0,0,0,0,0,0,"North Somerset","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,52242,0,0,0,0,0,0,0,0,0,"North Swindon","Conservative","Conservative",0,0,0,0,0,0,0,0,0
46917,0,0,0,0,0,0,0,0,0,0,"North Thanet","UK.Independence.Party","Conservative",0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"North Tyneside","Labour","Labour",46627,0,0,0,0,0,0,0,0
47377.0000000001,0,0,0,0,0,0,0,0,0,0,"North Warwickshire","UK.Independence.Party","Conservative",0,0,0,0,0,0,0,0,0
0,60909.9999999999,0,0,0,0,0,0,0,0,0,"North West Cambridgeshire","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"North West Durham","Labour","Labour",42818,0,0,0,0,0,0,0,0
0,55194.9999999999,0,0,0,0,0,0,0,0,0,"North West Hampshire","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,51548,0,0,0,0,0,0,0,0,0,"North West Leicestershire","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,47371.0000000001,0,0,0,0,0,0,0,0,0,"North West Norfolk","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,49923.0000000001,0,0,0,0,0,0,0,0,0,"North Wiltshire","Conservative","Conservative",0,0,0,0,0,0,0,0,0
39411.0000000001,0,0,0,0,0,0,0,0,0,0,"Northampton North","UK.Independence.Party","Conservative",0,0,0,0,0,0,0,0,0
38723.0000000001,0,0,0,0,0,0,0,0,0,0,"Northampton South","UK.Independence.Party","Conservative",0,0,0,0,0,0,0,0,0
0,0,43460,0,0,0,0,0,0,0,0,"Norwich North","Green","Conservative",0,0,0,0,0,0,0,0,0
0,0,48307,0,0,0,0,0,0,0,0,"Norwich South","Green","Labour",0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Nottingham East","Labour","Labour",34971,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Nottingham North","Labour","Labour",35343,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Nottingham South","Labour","Labour",43464.9999999999,0,0,0,0,0,0,0,0
45645,0,0,0,0,0,0,0,0,0,0,"Nuneaton","UK.Independence.Party","Conservative",0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Ochil and South Perthshire","Scottish.National.Party","Scottish.National.Party",0,0,0,0,57871,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Ogmore","Labour","Labour",35250,0,0,0,0,0,0,0,0
0,46285,0,0,0,0,0,0,0,0,0,"Old Bexley and Sidcup","Conservative","Conservative",0,0,0,0,0,0,0,0,0
44483,0,0,0,0,0,0,0,0,0,0,"Oldham East and Saddleworth","UK.Independence.Party","Labour",0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Oldham West and Royton","Labour","Labour",43136.9999999999,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Orkney and Shetland","Liberal.Democrat","Liberal.Democrat",0,0,22728,0,0,0,0,0,0
0,49031.9999999999,0,0,0,0,0,0,0,0,0,"Orpington","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Oxford East","Labour","Labour",50333.9999999999,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Oxford West and Abingdon","Liberal.Democrat","Conservative",0,0,57181,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Paisley and Renfrewshire North","Labour","Scottish.National.Party",32336.0000000006,0,0,0,18125.9999999994,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Paisley and Renfrewshire South","Labour","Scottish.National.Party",45948,0,0,0,0,0,0,0,0
0,44448,0,0,0,0,0,0,0,0,0,"Pendle","Conservative","Conservative",0,0,0,0,0,0,0,0,0
46354.0000000001,0,0,0,0,0,0,0,0,0,0,"Penistone and Stocksbridge","UK.Independence.Party","Labour",0,0,0,0,0,0,0,0,0
0,43921.0000000001,0,0,0,0,0,0,0,0,0,"Penrith and The Border","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Perth and North Perthshire","Scottish.National.Party","Scottish.National.Party",0,0,0,0,53844.9999999999,0,0,0,0
45919.9999999999,0,0,0,0,0,0,0,0,0,0,"Peterborough","UK.Independence.Party","Conservative",0,0,0,0,0,0,0,0,0
42606,0,0,0,0,0,0,0,0,0,0,"Plymouth, Moor View","UK.Independence.Party","Conservative",0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Plymouth, Sutton and Devonport","Labour","Conservative",47857,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Pontypridd","Labour","Labour",37550.0000000001,0,0,0,0,0,0,0,0
0,45573,0,0,0,0,0,0,0,0,0,"Poole","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Poplar and Limehouse","Labour","Labour",50955,0,0,0,0,0,0,0,0
45317.9999999999,0,0,0,0,0,0,0,0,0,0,"Portsmouth North","UK.Independence.Party","Conservative",0,0,0,0,0,0,0,0,0
0,0,41088,0,0,0,0,0,0,0,0,"Portsmouth South","Green","Conservative",0,0,0,0,0,0,0,0,0
0,0,36803.9999999999,0,0,0,0,0,0,0,0,"Preseli Pembrokeshire","Green","Conservative",0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Preston","Labour","Labour",33469,0,0,0,0,0,0,0,0
0,49545.0000000029,0,0,0,0,0,0,0,0,0,"Pudsey","Conservative","Conservative",1381.9999999971,0,0,0,0,0,0,0,0
0,42629.0000000001,0,0,0,0,0,0,0,0,0,"Putney","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,50802,0,0,0,0,0,0,0,0,0,"Rayleigh and Wickford","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,50494.0000000001,0,0,0,0,0,0,0,0,0,"Reading East","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,48184.0000000001,0,0,0,0,0,0,0,0,0,"Reading West","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Redcar","Labour","Labour",40530,0,0,0,0,0,0,0,0
43930,0,0,0,0,0,0,0,0,0,0,"Redditch","UK.Independence.Party","Conservative",0,0,0,0,0,0,0,0,0
0,51349.0000000001,0,0,0,0,0,0,0,0,0,"Reigate","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Rhondda","Labour","Labour",16130.9999999999,15407.0000000001,0,0,0,0,0,0,0
0,50401,0,0,0,0,0,0,0,0,0,"Ribble Valley","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,48839.9999999999,0,0,0,0,0,0,0,0,0,"Richmond (Yorks)","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,59101,0,0,0,0,0,0,0,0,0,"Richmond Park","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Rochdale","Labour","Labour",43270.9999999999,0,0,0,0,0,0,0,0
52516,0,0,0,0,0,0,0,0,0,0,"Rochester and Strood","UK.Independence.Party","Conservative",0,0,0,0,0,0,0,0,0
43608.0000000001,0,0,0,0,0,0,0,0,0,0,"Rochford and Southend East","UK.Independence.Party","Conservative",0,0,0,0,0,0,0,0,0
49178,0,0,0,0,0,0,0,0,0,0,"Romford","UK.Independence.Party","Conservative",0,0,0,0,0,0,0,0,0
0,48398,0,0,0,0,0,0,0,0,0,"Romsey and Southampton North","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Ross, Skye and Lochaber","Liberal.Democrat","Scottish.National.Party",0,0,41620.0000000001,0,0,0,0,0,0
0,48856.9999999999,0,0,0,0,0,0,0,0,0,"Rossendale and Darwen","Conservative","Conservative",0,0,0,0,0,0,0,0,0
46642,0,0,0,0,0,0,0,0,0,0,"Rother Valley","UK.Independence.Party","Labour",0,0,0,0,0,0,0,0,0
37432,0,0,0,0,0,0,0,0,0,0,"Rotherham","UK.Independence.Party","Labour",0,0,0,0,0,0,0,0,0
0,49005.9999999999,0,0,0,0,0,0,0,0,0,"Rugby","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,51056,0,0,0,0,0,0,0,0,0,"Ruislip, Northwood and Pinner","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,50052.0000000001,0,0,0,0,0,0,0,0,0,"Runnymede and Weybridge","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,55163.9999999999,0,0,0,0,0,0,0,0,0,"Rushcliffe","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Rutherglen and Hamilton West","Scottish.National.Party","Scottish.National.Party",0,0,0,0,57615.0000000002,0,0,0,0
0,54176,0,0,0,0,0,0,0,0,0,"Rutland and Melton","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,55905,0,0,0,0,0,0,0,0,0,"Saffron Walden","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Salford and Eccles","Labour","Labour",42374.9999999999,0,0,0,0,0,0,0,0
0,49975.9999999997,0,0,0,0,0,0,0,0,0,"Salisbury","Conservative","Conservative",0,0,0,0,0,0,0,0,0
47532,0,0,0,0,0,0,0,0,0,0,"Scarborough and Whitby","UK.Independence.Party","Conservative",0,0,0,0,0,0,0,0,0
35638.0000000001,0,0,0,0,0,0,0,0,0,0,"Scunthorpe","UK.Independence.Party","Labour",0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Sedgefield","Labour","Labour",38715.9999999999,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Sefton Central","Labour","Labour",49021.0000000001,0,0,0,0,0,0,0,0
0,52804,0,0,0,0,0,0,0,0,0,"Selby and Ainsty","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,50124.0000000001,0,0,0,0,0,0,0,0,0,"Sevenoaks","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Sheffield Central","Labour","Labour",43798.0000000002,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Sheffield South East","Labour","Labour",41544,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Sheffield, Brightside and Hillsborough","Labour","Labour",39881.9999999999,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Sheffield, Hallam","Liberal.Democrat","Liberal.Democrat",0,0,54968,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Sheffield, Heeley","Labour","Labour",41926.0000000001,0,0,0,0,0,0,0,0
0,50620,0,0,0,0,0,0,0,0,0,"Sherwood","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,49999,0,0,0,0,0,0,0,0,0,"Shipley","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,54019.0000000001,0,0,0,0,0,0,0,0,0,"Shrewsbury and Atcham","Conservative","Conservative",0,0,0,0,0,0,0,0,0
49103.0000000001,0,0,0,0,0,0,0,0,0,0,"Sittingbourne and Sheppey","UK.Independence.Party","Conservative",0,0,0,0,0,0,0,0,0
0,54559.0000000001,0,0,0,0,0,0,0,0,0,"Skipton and Ripon","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,58711.0000000001,0,0,0,0,0,0,0,0,0,"Sleaford and North Hykeham","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Slough","Labour","Labour",48274.9999999999,0,0,0,0,0,0,0,0
0,54696,0,0,0,0,0,0,0,0,0,"Solihull","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,59944,0,0,0,0,0,0,0,0,0,"Somerton and Frome","Conservative","Conservative",0,0,0,0,0,0,0,0,0
44734,0,0,0,0,0,0,0,0,0,0,"South Basildon and East Thurrock","UK.Independence.Party","Conservative",0,0,0,0,0,0,0,0,0
0,61540.0000000002,0,0,0,0,0,0,0,0,0,"South Cambridgeshire","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,50762.0000000001,0,0,0,0,0,0,0,0,0,"South Derbyshire","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,47997.9999999999,0,0,0,0,0,0,0,0,0,"South Dorset","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,59506,0,0,0,0,0,0,0,0,0,"South East Cambridgeshire","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,49145,0,0,0,0,0,0,0,0,0,"South East Cornwall","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,49207.0000000002,0,0,0,0,0,0,0,0,0,"South Holland and The Deepings","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,53926.0000000002,0,0,0,0,0,0,0,0,0,"South Leicestershire","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,57122.9999999999,0,0,0,0,0,0,0,0,0,"South Norfolk","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,60862,0,0,0,0,0,0,0,0,0,"South Northamptonshire","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,52370.0000000002,0,0,0,0,0,0,0,0,0,"South Ribble","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"South Shields","Labour","Labour",34838.0000000001,0,0,0,0,0,0,0,0
0,49598.0000000001,0,0,0,0,0,0,0,0,0,"South Staffordshire","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,51740.9999999999,0,0,0,0,0,0,0,0,0,"South Suffolk","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,49263,0,0,0,0,0,0,0,0,0,"South Swindon","Conservative","Conservative",0,0,0,0,0,0,0,0,0
48612,0,0,0,0,0,0,0,0,0,0,"South Thanet","UK.Independence.Party","Conservative",0,0,0,0,0,0,0,0,0
0,51304.0000000003,0,0,0,0,0,0,0,0,0,"South West Bedfordshire","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,50372,0,0,0,0,0,0,0,0,0,"South West Devon","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,57011,0,0,0,0,0,0,0,0,0,"South West Hertfordshire","Conservative","Conservative",0,0,0,0,0,0,0,0,0
50110.0000000001,0,0,0,0,0,0,0,0,0,0,"South West Norfolk","UK.Independence.Party","Conservative",0,0,0,0,0,0,0,0,0
0,56799,0,0,0,0,0,0,0,0,0,"South West Surrey","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,51643,0,0,0,0,0,0,0,0,0,"South West Wiltshire","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Southampton, Itchen","Labour","Conservative",44709.9999999999,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Southampton, Test","Labour","Labour",42882.0000000001,0,0,0,0,0,0,0,0
44344,0,0,0,0,0,0,0,0,0,0,"Southend West","UK.Independence.Party","Conservative",0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Southport","Liberal.Democrat","Liberal.Democrat",0,0,43109,0,0,0,0,0,0
48849,0,0,0,0,0,0,0,0,0,0,"Spelthorne","UK.Independence.Party","Conservative",0,0,0,0,0,0,0,0,0
0,54433,0,0,0,0,0,0,0,0,0,"St Albans","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"St Austell and Newquay","Liberal.Democrat","Conservative",0,0,48297.9999999999,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"St Helens North","Labour","Labour",46256.0000000001,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"St Helens South and Whiston","Labour","Labour",48396.9999999999,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"St Ives","Liberal.Democrat","Conservative",0,0,47794,0,0,0,0,0,0
0,35768.0000000001,0,0,0,0,0,0,0,0,0,"Stafford","Conservative","Conservative",0,0,0,0,0,12999,0,0,0
0,42587.0000000001,0,0,0,0,0,0,0,0,0,"Staffordshire Moorlands","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Stalybridge and Hyde","Labour","Labour",41034.0000000001,0,0,0,0,0,0,0,0
33133.5000000119,14483.4999999881,0,0,0,0,0,0,0,0,0,"Stevenage","UK.Independence.Party","Conservative",0,0,0,0,0,0,0,0,0
0,0,52134.9999999999,0,0,0,0,0,0,0,0,"Stirling","Green","Scottish.National.Party",0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Stockport","Labour","Labour",39474,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Stockton North","Labour","Labour",38970,0,0,0,0,0,0,0,0
0,51193.9999999999,0,0,0,0,0,0,0,0,0,"Stockton South","Conservative","Conservative",0,0,0,0,0,0,0,0,0
28932,0,0,0,0,0,0,0,0,0,0,"Stoke-on-Trent Central","UK.Independence.Party","Labour",0,0,0,0,0,0,0,0,0
37792,0,0,0,0,0,0,0,0,0,0,"Stoke-on-Trent North","UK.Independence.Party","Labour",0,0,0,0,0,0,0,0,0
39107,0,0,0,0,0,0,0,0,0,0,"Stoke-on-Trent South","UK.Independence.Party","Labour",0,0,0,0,0,0,0,0,0
0,46500.0000000001,0,0,0,0,0,0,0,0,0,"Stone","Conservative","Conservative",0,0,0,0,0,0,0,0,0
46029.0000000001,0,0,0,0,0,0,0,0,0,0,"Stourbridge","UK.Independence.Party","Conservative",0,0,0,0,0,0,0,0,0
0,51459.0000000001,0,0,0,0,0,0,0,0,0,"Stratford-on-Avon","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Streatham","Labour","Labour",49883.9999999999,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Stretford and Urmston","Labour","Labour",46134,0,0,0,0,0,0,0,0
0,60473.0000000003,0,0,0,0,0,0,0,0,0,"Stroud","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,55594,0,0,0,0,0,0,0,0,0,"Suffolk Coastal","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Sunderland Central","Labour","Labour",41547,0,0,0,0,0,0,0,0
0,53796.9999999999,0,0,0,0,0,0,0,0,0,"Surrey Heath","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Sutton and Cheam","Liberal.Democrat","Conservative",0,0,49904.9999999999,0,0,0,0,0,0
0,50688.9999999999,0,0,0,0,0,0,0,0,0,"Sutton Coldfield","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Swansea East","Labour","Labour",33618,0,0,0,0,0,0,0,0
0,0,35029.0000000001,0,0,0,0,0,0,0,0,"Swansea West","Green","Labour",0,0,0,0,0,0,0,0,0
0,47174.0000000001,0,0,0,0,0,0,0,0,0,"Tamworth","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,45297.9999999999,0,0,0,0,0,0,0,0,0,"Tatton","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,55222.9999999998,0,0,0,0,0,0,0,0,0,"Taunton Deane","Conservative","Conservative",0,0,0,0,0,0,0,0,0
40645,0,0,0,0,0,0,0,0,0,0,"Telford","UK.Independence.Party","Conservative",0,0,0,0,0,0,0,0,0
0,55343.9999999999,0,0,0,0,0,0,0,0,0,"Tewkesbury","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,56667.0000000001,0,0,0,0,0,0,0,0,0,"The Cotswolds","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,45437.0000000001,0,0,0,0,0,0,0,0,0,"The Wrekin","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,50546,0,0,0,0,0,0,0,0,0,"Thirsk and Malton","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Thornbury and Yate","Liberal.Democrat","Conservative",0,0,48570,0,0,0,0,0,0
49453.9999999999,0,0,0,0,0,0,0,0,0,0,"Thurrock","UK.Independence.Party","Conservative",0,0,0,0,0,0,0,0,0
0,53763,0,0,0,0,0,0,0,0,0,"Tiverton and Honiton","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,53670.0000000001,0,0,0,0,0,0,0,0,0,"Tonbridge and Malling","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Tooting","Labour","Labour",53529.0000000001,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Torbay","Liberal.Democrat","Conservative",0,0,48079,0,0,0,0,0,0
37096.0000000001,0,0,0,0,0,0,0,0,0,0,"Torfaen","UK.Independence.Party","Labour",0,0,0,0,0,0,0,0,0
0,56583.9999999998,0,0,0,0,0,0,0,0,0,"Torridge and West Devon","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,47096.9999999999,0,0,0,0,0,0,0,0,0,"Totnes","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Tottenham","Labour","Labour",42267,0,0,0,0,0,0,0,0
0,0,50152,0,0,0,0,0,0,0,0,"Truro and Falmouth","Green","Conservative",0,0,0,0,0,0,0,0,0
0,50970,0,0,0,0,0,0,0,0,0,"Tunbridge Wells","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Twickenham","Liberal.Democrat","Conservative",0,0,61804.0000000002,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Tynemouth","Labour","Labour",53495.0000000001,0,0,0,0,0,0,0,0
0,44482.0000000001,0,0,0,0,0,0,0,0,0,"Uxbridge and South Ruislip","Conservative","Conservative",0,0,0,0,0,0,0,0,0
35261,0,0,0,0,0,0,0,0,0,0,"Vale of Clwyd","UK.Independence.Party","Conservative",0,0,0,0,0,0,0,0,0
0,51293.0000000001,0,0,0,0,0,0,0,0,0,"Vale of Glamorgan","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Vauxhall","Labour","Labour",47367,0,0,0,0,0,0,0,0
42973,0,0,0,0,0,0,0,0,0,0,"Wakefield","UK.Independence.Party","Labour",0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Wallasey","Labour","Labour",43366.0000000001,0,0,0,0,0,0,0,0
36882.9999999999,0,0,0,0,0,0,0,0,0,0,"Walsall North","UK.Independence.Party","Labour",0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Walsall South","Labour","Labour",41838,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Walthamstow","Labour","Labour",41586.0000000001,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Wansbeck","Labour","Labour",38528,0,0,0,0,0,0,0,0
0,58320,0,0,0,0,0,0,0,0,0,"Wantage","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Warley","Labour","Labour",37828.9999999999,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Warrington North","Labour","Labour",45418.9999999999,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Warrington South","Labour","Conservative",59353.0000000001,0,0,0,0,0,0,0,0
0,50581,0,0,0,0,0,0,0,0,0,"Warwick and Leamington","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Washington and Sunderland West","Labour","Labour",37256.9999999999,0,0,0,0,0,0,0,0
0,56149.0000000001,0,0,0,0,0,0,0,0,0,"Watford","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Waveney","Labour","Conservative",52195.9999999999,0,0,0,0,0,0,0,0
0,57016.9999999999,0,0,0,0,0,0,0,0,0,"Wealden","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Weaver Vale","Labour","Conservative",46867,0,0,0,0,0,0,0,0
0,50430.0000000001,0,0,0,0,0,0,0,0,0,"Wellingborough","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Wells","Liberal.Democrat","Conservative",0,0,56664.0000000001,0,0,0,0,0,0
0,49988.9999999999,0,0,0,0,0,0,0,0,0,"Welwyn Hatfield","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Wentworth and Dearne","Labour","Labour",42879.9999999999,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"West Aberdeenshire and Kincardine","Liberal.Democrat","Scottish.National.Party",0,0,55055.0000000001,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"West Bromwich East","Labour","Labour",37492.0000000001,0,0,0,0,0,0,0,0
35025.9999999999,0,0,0,0,0,0,0,0,0,0,"West Bromwich West","UK.Independence.Party","Labour",0,0,0,0,0,0,0,0,0
0,56457.9999999998,0,0,0,0,0,0,0,0,0,"West Dorset","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"West Dunbartonshire","Scottish.National.Party","Scottish.National.Party",0,0,0,0,50638.0000000001,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"West Ham","Labour","Labour",52309,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"West Lancashire","Labour","Labour",49525.9999999999,0,0,0,0,0,0,0,0
0,49231.9999999998,0,0,0,0,0,0,0,0,0,"West Suffolk","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,54100,0,0,0,0,0,0,0,0,0,"West Worcestershire","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Westminster North","Labour","Labour",39299,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Westmorland and Lonsdale","Liberal.Democrat","Liberal.Democrat",0,0,48928.9999999999,0,0,0,0,0,0
0,52241,0,0,0,0,0,0,0,0,0,"Weston-Super-Mare","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Wigan","Labour","Labour",44359.9999999999,0,0,0,0,0,0,0,0
0,48422,0,0,0,0,0,0,0,0,0,"Wimbledon","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,55316,0,0,0,0,0,0,0,0,0,"Winchester","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,49660,0,0,0,0,0,0,0,0,0,"Windsor","Conservative","Conservative",0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Wirral South","Labour","Labour",41837,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"Wirral West","Labour","Labour",41584.0000000001,0,0,0,0,0,0,0,0
